ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3666,0.0,0.0,184.0,7706.546429000001,0.0020833329999999997,0.013793271000000001,6.738395238,0.0,5,2,2,9,6,0,0,0
3667,0.0,0.0,4.0,179.25,0.0,0.05,0.0,0.0,12,2,2,6,2,0,0,0
3668,0.0,0.0,104.0,4877.257071,0.003921569000000001,0.020140056,0.0,0.0,5,2,2,1,6,0,1,0
3669,0.0,0.0,10.0,170.0,0.04,0.1,0.0,0.0,5,2,2,6,3,0,0,0
3670,0.0,0.0,57.0,1575.216667,0.006896551999999999,0.030172413999999998,0.0,0.0,5,4,2,3,6,0,0,0
3671,0.0,0.0,6.0,142.125,0.0,0.033333333,0.0,0.0,11,3,2,6,2,0,0,0
3672,0.0,0.0,13.0,473.5,0.015384615,0.042307692,0.0,0.0,5,1,1,1,2,0,0,0
3673,0.0,0.0,8.0,185.5,0.025,0.0375,0.0,0.0,5,1,1,3,2,0,1,0
3674,0.0,0.0,63.0,1779.1633329999997,0.0032786890000000004,0.020243418,0.0,0.0,8,2,2,1,1,0,0,0
3675,0.0,0.0,7.0,322.75,0.047619048,0.071428571,0.0,0.0,11,3,2,2,13,0,0,0
3676,0.0,0.0,5.0,223.0,0.0,0.04,0.0,0.0,5,2,2,3,13,0,0,0
3677,0.0,0.0,68.0,3177.791667,0.005970149,0.011488014,0.0,0.0,5,2,4,4,4,0,0,0
3678,0.0,0.0,38.0,454.28917750000005,0.011111111000000002,0.014074073999999999,0.0,0.6,5,2,2,1,3,0,0,0
3679,0.0,0.0,10.0,701.0,0.0,0.03,0.0,0.0,5,1,1,4,3,0,1,0
3680,0.0,0.0,26.0,419.352381,0.007692308,0.037130178,0.0,0.8,5,2,4,3,2,0,0,0
3681,0.0,0.0,2.0,27.0,0.0,0.05,0.0,0.0,5,3,2,3,3,0,0,0
3682,0.0,0.0,16.0,829.0833332999999,0.0,0.0125,41.67536194,0.0,11,2,4,1,3,1,0,1
3683,0.0,0.0,7.0,212.16666669999998,0.0,0.00625,0.0,0.0,3,3,2,1,8,1,1,0
3684,0.0,0.0,36.0,940.1044266000001,0.0,0.002845528,87.30695843,0.0,8,2,2,2,2,0,0,1
3685,2.0,148.1,39.0,2237.775,0.004761905,0.012857143,26.41021956,0.0,10,1,1,3,2,0,0,0
3686,0.0,0.0,6.0,105.0,0.066666667,0.1,0.0,0.0,5,3,2,4,3,0,0,0
3687,0.0,0.0,6.0,100.0,0.0,0.033333333,0.0,0.0,3,2,2,4,6,0,1,0
3688,0.0,0.0,8.0,1046.5,0.04,0.04,0.0,0.0,5,1,1,6,4,1,1,0
3689,3.0,178.5,26.0,1565.958333,0.005882353000000001,0.017647059,8.045767732,0.0,11,2,2,4,2,0,0,1
3690,1.0,292.0,35.0,1916.9,0.0,0.015555556000000002,11.19189333,0.2,5,2,10,6,3,0,0,1
3691,0.0,0.0,33.0,841.0333332999999,0.015151515,0.043434343,0.0,0.4,5,2,1,7,4,0,0,0
3692,0.0,0.0,207.0,5160.451362,0.0022966510000000002,0.013407291000000002,0.0,0.0,11,2,2,1,2,0,0,0
3693,0.0,0.0,32.0,1547.625,0.0,0.013157895,23.53105656,0.0,12,2,2,1,1,0,0,0
3694,0.0,0.0,59.0,754.2261905,0.0,0.003333333,0.0,0.0,5,3,2,7,11,1,0,0
3695,0.0,0.0,12.0,402.6,0.0,0.008333333,0.0,0.0,10,2,2,3,4,0,0,0
3696,2.0,43.33333333,34.0,1395.4458619999998,0.038927738999999996,0.042311136,48.66071756,0.0,11,3,2,1,10,0,0,1
3697,0.0,0.0,37.0,2533.333333,0.014634146,0.031707317,6.651334682999999,0.0,11,2,2,3,1,0,0,1
3698,3.0,404.5833333,58.0,3473.857143,0.005714286,0.016111111,2.568454762,0.0,5,2,2,2,3,0,0,0
3699,0.0,0.0,7.0,555.4,0.04444444400000001,0.055555556,21.09392209,0.0,10,3,2,2,1,0,0,0
3700,0.0,0.0,3.0,146.4,0.0,0.016666667,0.0,0.0,8,3,2,1,3,0,0,0
3701,0.0,0.0,4.0,100.25,0.0,0.066666667,0.0,0.0,12,3,2,3,20,0,1,0
3702,0.0,0.0,87.0,1836.983333,0.009782609,0.026449275,0.0,0.0,9,2,2,6,3,0,0,0
3703,0.0,0.0,14.0,124.75,0.0,0.028571429,0.0,0.0,12,4,6,4,2,0,0,0
3704,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,5,1,1,9,4,0,1,0
3705,0.0,0.0,47.0,483.3,0.016326531000000002,0.033469387999999996,5.466387755,1.0,5,2,2,1,6,0,1,0
3706,0.0,0.0,13.0,1248.0,0.0,0.020512821,0.0,0.0,5,1,2,8,6,0,0,0
3707,1.0,0.0,22.0,812.3,0.030848861,0.057391304000000004,0.0,0.0,11,1,1,4,10,0,1,0
3708,0.0,0.0,14.0,406.8666667,0.021428571,0.079761905,0.0,0.0,7,4,5,3,3,0,0,0
3709,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.6,5,1,1,2,3,0,0,0
3710,1.0,148.5,24.0,1530.194444,0.0074074069999999995,0.014814815,10.10222222,0.0,3,1,1,1,10,0,0,0
3711,2.0,11.0,18.0,974.1666667000002,0.005454545,0.032251082,0.0,0.0,11,3,2,1,2,1,0,0
3712,0.0,0.0,9.0,97.41666667,0.018181818,0.036363636,0.0,0.0,12,3,2,3,2,1,0,0
3713,0.0,0.0,5.0,155.25,0.0,0.12,0.0,0.0,11,1,1,1,1,0,0,0
3714,0.0,0.0,19.0,608.9428571000001,0.009090909,0.041915584,0.0,0.0,3,2,2,1,1,0,0,0
3715,0.0,0.0,4.0,992.0,0.0,0.05,0.0,0.2,5,2,2,4,13,0,0,0
3716,0.0,0.0,15.0,1074.4285710000001,0.015384615,0.021538462,0.0,0.0,3,3,2,1,1,0,0,0
3717,0.0,0.0,12.0,265.1666667,0.011111111000000002,0.026111111,0.0,0.2,2,3,2,1,3,0,0,0
3718,1.0,75.0,67.0,1336.554221,0.0,0.027327327000000002,4.148878378,0.0,5,2,2,7,4,0,0,0
3719,0.0,0.0,1.0,27.2,0.0,0.0,58.37208988,0.0,11,2,2,4,20,0,0,1
3720,0.0,0.0,26.0,1435.375,0.0,0.020833333,20.79483821,0.0,12,2,2,4,2,0,0,0
3721,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,6,2,2,2,3,0,0,0
3722,0.0,0.0,33.0,472.3611111000001,0.012903226,0.014721408,0.0,0.0,11,1,1,9,2,0,0,0
3723,0.0,0.0,1.0,10.0,0.0,0.1,0.0,0.0,3,3,2,3,9,0,1,0
3724,0.0,0.0,5.0,24.0,0.0,0.05,0.0,0.2,5,2,2,4,1,0,0,0
3725,2.0,15.2,27.0,1333.8,0.012903226,0.029032258,4.945717395,0.0,11,2,2,9,6,0,0,0
3726,1.0,32.75,50.0,1897.8333329999998,0.0127,0.011746032,0.0,0.0,12,1,1,9,3,0,1,0
3727,0.0,0.0,5.0,180.5,0.04,0.066666667,0.0,0.0,5,2,2,1,2,0,0,0
3728,0.0,0.0,6.0,135.2,0.0,0.025,0.0,0.0,9,2,5,3,1,1,0,0
3729,0.0,0.0,33.0,1399.15,0.0,0.011290323,12.45078371,0.0,11,1,1,2,8,1,1,1
3730,6.0,316.0,34.0,1446.733333,0.0,0.002439024,0.0,0.0,10,4,1,4,2,1,1,0
3731,0.0,0.0,25.0,732.3448718,0.0,0.015675676,0.0,0.0,11,3,2,1,2,0,0,0
3732,1.0,710.0,66.0,4566.9528390000005,0.006470588,0.018141923,0.0,0.0,3,3,2,2,2,0,0,0
3733,1.0,105.13333329999999,17.0,526.3761905,0.052941176,0.045751634000000006,0.0,0.0,6,3,2,6,13,0,0,0
3734,1.0,6.5,74.0,1294.405,0.002666667,0.010666667,0.0,0.0,8,2,2,3,1,0,1,0
3735,0.0,0.0,2.0,49.0,0.0,0.1,0.0,0.0,3,2,2,1,3,0,1,0
3736,3.0,86.75,51.0,2003.375779,0.0,0.008874271999999999,44.33548922,0.0,11,2,2,7,2,0,0,0
3737,0.0,0.0,13.0,687.5,0.0,0.033333333,0.0,0.6,5,2,2,4,6,0,0,0
3738,1.0,0.0,46.0,4053.092208,0.014184397,0.029684227999999997,0.0,0.0,3,1,1,1,2,0,0,0
3739,0.0,0.0,24.0,324.0,0.10416666699999999,0.131944444,0.0,0.6,5,3,2,6,13,0,0,0
3740,3.0,132.0,39.0,1750.3333329999998,0.0,0.008695652,0.0,0.0,3,2,2,1,1,0,0,0
3741,1.0,0.0,89.0,3236.865632,0.012544803,0.027526997999999997,7.329008963,0.0,11,1,1,1,10,0,1,0
3742,0.0,0.0,3.0,20.0,0.053333333,0.078333333,0.0,0.8,5,1,1,1,4,0,0,0
3743,3.0,158.5,167.0,8701.851617,0.0024010670000000002,0.012477354,0.0,0.0,11,2,2,1,2,0,0,0
3744,0.0,0.0,9.0,156.5,0.018181818,0.027272727000000004,0.0,0.0,12,4,1,4,8,1,0,0
3745,0.0,0.0,28.0,630.6466667000001,0.0,0.016666667,12.58722248,0.0,9,2,4,7,4,0,1,1
3746,0.0,0.0,7.0,137.25,0.02,0.05,0.0,0.0,12,1,2,3,3,1,0,0
3747,0.0,0.0,15.0,789.6666667000001,0.0,0.014285714,14.55428571,0.0,5,2,2,3,2,0,0,1
3748,2.0,204.25,20.0,457.25,0.009090909,0.013636364,0.0,0.0,12,3,2,7,2,1,0,1
3749,1.0,11.0,35.0,926.6690476,0.016666667,0.054930556,0.0,1.0,5,2,2,1,4,0,1,0
3750,0.0,0.0,49.0,1592.133333,0.0036363640000000004,0.02,3.490036364,0.0,5,2,2,3,4,0,1,0
3751,0.0,0.0,4.0,68.0,0.0,0.05,0.0,0.0,5,2,2,1,6,0,0,0
3752,0.0,0.0,5.0,73.1,0.0,0.02,0.0,0.0,9,1,1,1,4,0,0,0
3753,0.0,0.0,60.0,3386.0,0.025333333,0.063888889,0.0,0.8,5,2,2,1,6,0,0,0
3754,0.0,0.0,10.0,422.5,0.0,0.02,0.0,0.0,11,3,2,5,10,0,0,0
3755,0.0,0.0,112.0,2478.622727,0.0,0.004005848,60.43385263,0.2,5,2,2,4,3,0,0,1
3756,0.0,0.0,9.0,394.5,0.0,0.005555556,28.39833333,0.0,5,2,2,8,2,1,1,1
3757,0.0,0.0,28.0,580.65,0.0,0.016666667,0.0,0.0,7,1,2,1,4,0,0,0
3758,1.0,308.0,14.0,582.0,0.0,0.021875,0.0,0.0,5,2,2,2,13,0,1,0
3759,0.0,0.0,17.0,231.0,0.011764706000000002,0.029411765,0.0,0.0,11,2,10,7,1,0,0,0
3760,0.0,0.0,15.0,614.3333332999999,0.007692308,0.025641026,0.0,0.0,5,1,1,1,15,0,0,0
3761,0.0,0.0,7.0,141.16666669999998,0.0,0.007142857,0.0,0.0,3,3,2,3,1,0,0,0
3762,0.0,0.0,16.0,129.3333333,0.0,0.0125,0.0,0.6,5,2,6,1,1,0,0,0
3763,5.0,1373.75,141.0,2834.697619,0.009684685,0.020551802,0.0,0.0,11,2,2,3,2,0,0,0
3764,3.0,34.0,18.0,271.1666667,0.0,0.00952381,0.0,0.0,11,2,4,9,2,1,0,0
3765,0.0,0.0,9.0,348.75,0.0,0.02962963,0.0,0.0,12,2,5,1,1,0,0,0
3766,0.0,0.0,65.0,1803.7583329999998,0.0046875,0.019404762,5.38296875,0.2,5,3,2,3,3,0,0,0
3767,2.0,156.0,6.0,131.0,0.0,0.025,0.0,0.0,3,2,2,3,2,0,0,0
3768,2.0,14.0,51.0,865.6722222000001,0.0074074069999999995,0.019191918999999998,0.0,0.0,5,2,2,1,1,0,0,0
3769,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,1,1,0,0,0
3770,0.0,0.0,17.0,489.58333330000005,0.0,0.011764706000000002,0.0,0.0,3,1,1,1,3,1,1,0
3771,7.0,278.1666667,76.0,2735.728571,0.002439024,0.024843206,8.631719512,0.0,3,2,5,2,7,0,0,1
3772,0.0,0.0,4.0,40.0,0.0,0.014285714,0.0,0.0,12,2,2,1,2,1,0,0
3773,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5,2,2,1,3,0,0,0
3774,0.0,0.0,2.0,15.2,0.0,0.04,0.0,0.0,8,1,1,6,3,0,0,0
3775,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5,2,2,2,3,0,0,0
3776,1.0,25.0,43.0,2053.933333,0.012878788,0.039015152000000004,0.0,0.0,5,2,5,6,3,0,1,0
3777,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,7,1,1,1,1,0,1,0
3778,0.0,0.0,22.0,568.9683332999999,0.017391304,0.021614907000000003,12.39204312,0.0,9,1,2,6,2,0,1,1
3779,0.0,0.0,13.0,123.0,0.0,0.020833333,0.0,0.0,3,2,2,1,3,0,0,0
3780,0.0,0.0,43.0,1606.45,0.0,0.004761905,18.51505467,0.0,6,4,1,1,2,1,0,1
3781,0.0,0.0,11.0,500.0,0.0,0.015384615,0.0,0.0,3,1,8,1,11,1,0,0
3782,0.0,0.0,3.0,344.5,0.0,0.04,0.0,0.0,5,2,2,1,3,1,0,0
3783,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,8,2,6,1,3,0,0,0
3784,1.0,10.66666667,75.0,2755.336111,0.0028125,0.012821256000000001,8.569134167,0.0,5,4,2,6,13,0,1,0
3785,1.0,5.0,58.0,2528.2874309999997,0.0013186810000000001,0.0055824180000000004,5.552517289,0.0,11,3,2,3,10,0,0,0
3786,0.0,0.0,103.0,2546.856685,0.014920635,0.025223356000000002,0.0,0.0,11,3,2,1,1,0,0,0
3787,0.0,0.0,137.0,3004.6281089999998,0.002380952,0.011750149,0.0,0.0,10,2,4,9,2,0,0,0
3788,0.0,0.0,9.0,1760.7,0.0,0.003333333,0.0,0.0,11,4,2,9,2,0,0,0
3789,0.0,0.0,17.0,468.85,0.01,0.006666666999999999,64.2879309,0.0,8,1,2,1,2,0,0,1
3790,5.0,1307.0,131.0,9487.940434,0.001726619,0.011632486000000001,0.7610762590000001,0.0,5,2,2,2,2,0,0,0
3791,0.0,0.0,9.0,147.0,0.022222222000000003,0.014814815,0.0,0.0,5,2,2,7,3,0,0,0
3792,0.0,0.0,25.0,334.3833333,0.0,0.008333333,0.0,0.0,9,2,2,3,4,0,0,0
3793,0.0,0.0,44.0,1254.112179,0.007092199,0.030129179,0.0,0.0,12,3,2,3,1,0,0,0
3794,0.0,0.0,29.0,785.4743589999999,0.0,0.001481481,34.99166667,0.0,5,2,2,5,4,0,1,1
3795,0.0,0.0,10.0,314.75,0.006666666999999999,0.046666667,0.0,0.0,11,4,2,9,3,0,0,0
3796,0.0,0.0,126.0,4446.303175,0.0015384620000000002,0.015567766,3.333835543,0.0,12,2,2,3,2,0,0,0
3797,0.0,0.0,45.0,1682.25,0.026666667,0.057777777999999995,0.0,0.0,11,2,2,4,1,0,0,0
3798,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,1,2,3,1,0,0
3799,0.0,0.0,2.0,17.0,0.1,0.15,0.0,0.6,5,1,1,5,2,0,0,0
3800,0.0,0.0,13.0,218.66666669999998,0.10769230800000001,0.11153846199999999,0.0,0.0,7,2,2,1,1,0,0,0
3801,0.0,0.0,6.0,117.5,0.0,0.033333333,0.0,0.8,2,1,1,1,3,0,1,0
3802,0.0,0.0,44.0,1127.566667,0.006818182,0.021969697000000003,0.0,0.0,11,4,2,1,3,0,0,0
3803,4.0,492.9,81.0,2237.757205,0.007231405,0.018203638,3.0265717,0.0,11,3,2,3,6,0,1,0
3804,0.0,0.0,14.0,416.6666667,0.0,0.019047619,0.0,0.0,12,2,2,2,3,0,0,0
3805,0.0,0.0,14.0,158.5,0.0,0.028571429,0.0,0.0,5,2,2,6,6,0,1,0
3806,0.0,0.0,14.0,1010.375,0.011764706000000002,0.058823529000000006,0.0,0.0,11,2,2,1,1,0,0,0
3807,1.0,0.0,12.0,645.9166667000001,0.0,0.05,0.0,0.0,3,1,1,1,2,0,0,0
3808,1.0,21.25,46.0,1438.1,0.0042553190000000005,0.017801418,27.86366003,0.0,12,3,2,1,2,0,1,0
3809,0.0,0.0,96.0,4803.8271700000005,0.012794613,0.02630097,0.0,0.0,11,3,2,3,2,0,1,0
3810,0.0,0.0,2.0,13.0,0.0,0.1,0.0,0.0,5,2,2,1,3,0,0,0
3811,0.0,0.0,70.0,961.5493506000001,0.005263158,0.013089192,26.27933158,0.4,5,2,2,2,3,0,0,1
3812,0.0,0.0,77.0,4350.647321,0.012727273,0.023842532000000003,14.38546841,0.0,11,2,2,1,2,0,0,0
3813,0.0,0.0,1.0,15.6,0.0,0.0,47.7917708,0.0,9,1,1,6,3,1,0,1
3814,2.0,31.0,18.0,374.38095239999996,0.0,0.007666666999999999,37.6992,0.0,5,1,1,1,5,1,0,0
3815,0.0,0.0,10.0,231.0,0.12,0.14,0.0,0.0,5,3,2,2,13,0,0,0
3816,0.0,0.0,3.0,30.0,0.0,0.066666667,0.0,0.0,3,2,2,1,1,0,0,0
3817,0.0,0.0,5.0,310.5,0.0,0.014285714,0.0,0.0,5,2,4,2,2,1,0,0
3818,0.0,0.0,1.0,504.0,0.0,0.1,0.0,0.0,5,1,1,3,3,0,0,0
3819,0.0,0.0,65.0,3873.0219700000002,0.014393939,0.01991342,0.0,0.0,11,3,2,1,2,0,1,1
3820,2.0,256.5,81.0,3675.9407049999995,0.006741573000000001,0.017420532,11.62288468,0.0,12,2,2,1,10,0,1,1
3821,0.0,0.0,11.0,572.6,0.0,0.013333333000000001,0.0,0.0,10,2,2,7,4,0,1,0
3822,0.0,0.0,6.0,815.0,0.05,0.04444444400000001,0.0,0.2,5,1,2,1,4,0,0,0
3823,0.0,0.0,11.0,267.8333333,0.018181818,0.036363636,0.0,0.0,3,1,1,4,2,0,1,0
3824,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,3,2,2,4,1,0,0,0
3825,1.0,14.2,24.0,1183.826667,0.0,0.005128205,0.0,0.0,7,2,2,8,2,1,1,0
3826,0.0,0.0,2.0,1787.5,0.1,0.15,0.0,0.0,11,3,2,3,13,0,0,0
3827,0.0,0.0,13.0,556.6666667000001,0.0,0.0016666670000000001,27.306366600000004,0.0,3,1,1,1,2,0,0,1
3828,0.0,0.0,8.0,463.0,0.0,0.025,0.0,0.0,5,2,2,3,2,0,0,0
3829,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,5,2,1,0,0,0
3830,0.0,0.0,16.0,346.3866667,0.0,0.029411765,0.0,0.0,7,3,2,3,4,0,0,0
3831,0.0,0.0,26.0,559.56,0.008,0.008,0.0,0.0,7,1,1,4,4,0,0,0
3832,0.0,0.0,7.0,179.0,0.0,0.028571429,53.13428571,0.0,3,2,4,2,8,1,0,1
3833,0.0,0.0,2.0,7.0,0.05,0.15,0.0,0.2,5,2,2,7,4,0,0,0
3834,0.0,0.0,7.0,416.5,0.04444444400000001,0.031111111,0.0,0.0,11,3,2,3,8,0,1,0
3835,0.0,0.0,5.0,108.0,0.0,0.08,0.0,0.0,5,2,2,3,13,0,0,0
3836,0.0,0.0,36.0,1378.166667,0.005555556,0.026587302,0.0,0.0,11,2,2,1,13,0,1,0
3837,0.0,0.0,15.0,827.1666667000001,0.013333333000000001,0.046666667,0.0,0.0,12,1,1,8,20,0,0,0
3838,0.0,0.0,19.0,716.95,0.00952381,0.017346939,0.0,0.0,5,1,2,3,2,0,0,0
3839,0.0,0.0,25.0,402.75,0.015384615,0.034065934,0.0,0.0,7,3,2,5,1,0,0,0
3840,0.0,0.0,4.0,118.0,0.0,0.025,0.0,0.0,5,1,1,8,3,0,0,0
3841,0.0,0.0,31.0,1909.232143,0.0125,0.034375,17.15249937,0.0,12,2,2,3,8,0,0,1
3842,2.0,35.7,14.0,380.2666667,0.0,0.011111111000000002,0.0,0.0,10,2,4,7,2,1,0,0
3843,0.0,0.0,37.0,1731.5,0.0,0.005263158,17.22281788,0.0,11,2,2,1,2,1,0,1
3844,1.0,14.0,13.0,308.5,0.0,0.0125,0.0,0.0,12,2,2,5,2,1,1,0
3845,0.0,0.0,6.0,269.25,0.0,0.008333333,0.0,0.0,11,3,2,1,11,1,0,0
3846,0.0,0.0,10.0,431.5,0.0,0.006666666999999999,0.0,0.0,12,2,2,2,1,0,0,0
3847,0.0,0.0,49.0,4051.375,0.007272727,0.022949495,0.0,0.0,5,2,4,7,4,0,0,0
3848,0.0,0.0,6.0,316.25,0.0,0.033333333,0.0,0.0,12,3,13,9,20,0,0,0
3849,0.0,0.0,8.0,530.0,0.0,0.04444444400000001,0.0,0.0,8,1,8,1,2,0,0,0
3850,0.0,0.0,4.0,54.5,0.1,0.15,0.0,0.0,11,2,2,1,10,0,0,0
3851,0.0,0.0,29.0,585.7,0.0,0.0034482759999999997,0.0,0.0,10,2,2,9,2,1,1,0
3852,0.0,0.0,42.0,1185.666667,0.0,0.004761905,0.0,0.0,3,2,2,1,1,0,0,0
3853,0.0,0.0,12.0,240.41666669999998,0.0,0.061688312,0.0,0.0,3,3,2,1,6,0,0,0
3854,0.0,0.0,4.0,226.8,0.04,0.06,12.83702398,0.0,11,1,1,6,2,0,0,1
3855,0.0,0.0,9.0,891.5,0.0,0.0125,0.0,0.0,12,1,1,1,2,0,0,0
3856,0.0,0.0,16.0,280.5,0.0,0.0125,0.0,0.0,5,4,1,1,3,0,0,0
3857,0.0,0.0,28.0,877.6666667000002,0.0,0.003571429,0.0,0.0,11,2,2,9,2,1,1,0
3858,0.0,0.0,36.0,2281.208333,0.022916667,0.046203704000000005,0.0,0.0,5,3,2,6,4,0,0,0
3859,0.0,0.0,30.0,953.6666667000002,0.026666667,0.07111111099999999,0.0,0.0,12,2,2,2,1,0,0,0
3860,0.0,0.0,62.0,3564.590227,0.021980198,0.052175571,0.0,0.0,8,3,2,4,2,0,0,0
3861,0.0,0.0,42.0,3556.5166670000003,0.0,0.00968254,26.98362279,0.0,12,2,4,3,1,0,0,0
3862,0.0,0.0,3.0,38.0,0.066666667,0.066666667,0.0,0.8,5,2,2,4,4,0,0,0
3863,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6,2,2,1,13,0,0,0
3864,0.0,0.0,50.0,2147.9833329999997,0.012285714,0.024768116,0.0,0.0,11,3,2,1,2,0,1,0
3865,0.0,0.0,8.0,140.16666669999998,0.0,0.0375,0.0,0.0,11,2,2,1,1,0,1,0
3866,5.0,219.0,107.0,6235.06603,0.005309735,0.016223404,0.0,0.0,11,1,1,1,2,0,0,0
3867,2.0,11.4,43.0,763.6614286,0.004545455,0.021212121,0.0,0.0,11,2,2,1,1,0,0,0
3868,0.0,0.0,53.0,1121.433333,0.007843137,0.019607843,24.57349606,0.0,7,2,4,9,1,0,0,1
3869,0.0,0.0,6.0,78.0,0.05,0.07777777799999999,0.0,0.0,5,1,1,1,15,0,1,0
3870,3.0,214.5,112.0,4509.823015999999,0.004166667,0.019960276000000002,0.0,0.0,5,4,1,3,3,0,0,0
3871,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,4,3,1,0,0
3872,1.0,6.0,50.0,1306.1,0.004081633,0.012244898,5.1377142860000005,0.0,5,4,1,4,20,0,0,1
3873,0.0,0.0,5.0,47.0,0.0,0.04,0.0,0.0,11,2,2,3,3,0,0,0
3874,0.0,0.0,108.0,2973.125,0.005309735,0.020993117000000002,0.201663717,1.0,5,2,2,3,4,0,1,0
3875,0.0,0.0,20.0,219.33333330000002,0.0,0.011666667,0.0,0.0,3,1,8,7,2,0,0,0
3876,0.0,0.0,8.0,142.0,0.0,0.05,0.0,0.0,3,2,7,2,3,0,0,0
3877,0.0,0.0,29.0,424.125,0.0,0.020689655,0.0,0.0,12,1,8,1,1,0,0,0
3878,0.0,0.0,15.0,411.0833333,0.013333333000000001,0.033333333,0.0,0.0,11,2,2,3,3,0,0,0
3879,0.0,0.0,206.0,9997.728571,0.0014397370000000002,0.010741385,26.02377063,0.0,5,2,2,1,1,0,0,0
3880,0.0,0.0,2.0,130.0,0.0,0.05,0.0,0.0,5,4,1,1,3,0,0,0
3881,0.0,0.0,11.0,222.5,0.0,0.015384615,0.0,0.0,8,2,2,1,4,0,1,1
3882,0.0,0.0,2.0,34.0,0.0,0.1,0.0,0.0,5,2,2,1,4,0,1,0
3883,0.0,0.0,143.0,4977.850893,0.008732394000000001,0.038977353,0.0,0.0,11,2,2,3,1,0,0,0
3884,1.0,70.5,125.0,3507.010877,0.005645161,0.013874153,0.0,0.0,11,4,1,4,2,0,0,0
3885,0.0,0.0,13.0,229.5,0.0,0.015384615,0.0,0.0,5,2,2,5,2,0,0,0
3886,0.0,0.0,4.0,57.0,0.0,0.025,0.0,0.0,3,2,2,6,2,0,0,0
3887,1.0,54.0,25.0,796.3,0.0,0.024074073999999997,0.0,0.8,5,2,6,1,4,0,0,0
3888,0.0,0.0,30.0,440.53333330000004,0.006451613,0.021505376,0.0,0.0,8,2,2,2,1,0,1,0
3889,0.0,0.0,10.0,300.0,0.0,0.05,0.0,0.0,3,2,2,1,1,0,0,0
3890,5.0,247.75,61.0,2267.330952,0.0027397259999999996,0.005348989,48.6094789,0.0,11,2,2,1,2,0,0,1
3891,0.0,0.0,59.0,2334.105159,0.018421053,0.042076023,0.0,0.0,12,2,2,3,3,0,0,0
3892,0.0,0.0,10.0,146.0,0.053333333,0.06888888900000001,0.0,0.0,12,1,1,2,1,0,0,0
3893,0.0,0.0,52.0,3593.1293200000005,0.0077956990000000006,0.018264209,0.0,0.0,5,1,2,1,2,0,0,0
3894,9.0,172.0,64.0,4326.666667,0.008552632,0.024502924,0.0,0.0,12,2,2,4,2,0,0,0
3895,0.0,0.0,24.0,330.0833333,0.0375,0.043055555999999995,0.0,1.0,5,1,1,7,4,0,1,0
3896,0.0,0.0,20.0,624.0083333,0.005,0.015178571,0.0,0.0,12,1,2,3,2,0,0,0
3897,0.0,0.0,17.0,472.9,0.0125,0.025,0.0,0.0,10,3,2,3,1,0,0,0
3898,0.0,0.0,20.0,1016.883333,0.035,0.052333332999999996,0.0,0.0,7,3,2,4,4,0,0,0
3899,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,5,3,2,9,13,0,0,0
3900,0.0,0.0,21.0,464.58333330000005,0.0,0.0125,0.0,0.0,5,2,2,3,2,0,0,0
3901,6.0,282.0,52.0,1283.052597,0.024747475,0.039201413,12.07468889,0.0,5,1,1,3,2,0,0,0
3902,1.0,41.0,89.0,2213.819048,0.013541667,0.034151181,0.9369791670000001,0.4,5,3,2,1,6,0,0,0
3903,0.0,0.0,9.0,1346.2,0.0,0.016666667,0.0,0.0,11,2,2,2,3,1,0,0
3904,0.0,0.0,18.0,584.74,0.005882353000000001,0.023529412000000003,0.0,0.0,8,1,1,3,2,0,0,0
3905,0.0,0.0,20.0,1078.2,0.02,0.051166667,0.0,0.0,10,1,1,1,3,0,0,0
3906,0.0,0.0,22.0,325.0,0.0,0.007246376999999999,19.10349568,0.0,12,4,1,3,1,0,1,1
3907,0.0,0.0,5.0,92.33333333,0.0,0.016666667,0.0,0.0,12,2,4,1,1,1,0,0
3908,3.0,12.0,21.0,330.0,0.069565217,0.09130434800000001,0.0,0.0,6,2,2,4,13,0,0,0
3909,0.0,0.0,18.0,403.4166667,0.0,0.005,0.0,0.0,12,2,2,9,2,1,0,0
3910,0.0,0.0,28.0,1344.458333,0.007142857,0.032380952000000005,0.0,0.0,11,2,2,7,2,0,0,0
3911,0.0,0.0,68.0,2889.9461539999998,0.0028985509999999996,0.008789401,0.0,0.0,6,4,1,4,1,0,0,0
