ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
658,0.0,0.0,44.0,2187.338725,0.005102041,0.029042386,0.0,0.0,12,1,1,8,1,0,0,0
659,2.0,166.0,86.0,2559.541228,0.008333333,0.008587569,2.087782738,0.0,5,3,2,7,5,0,0,0
660,0.0,0.0,25.0,481.16666669999995,0.0,0.005,0.0,0.0,5,2,2,4,3,0,0,0
661,0.0,0.0,2.0,134.0,0.0,0.03,0.0,0.8,5,3,2,8,2,0,0,0
662,4.0,93.41666667,75.0,6057.928961,0.01042524,0.019667423,0.0,0.0,11,3,2,1,2,0,0,1
663,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3,2,2,1,1,0,0,0
664,0.0,0.0,33.0,1148.333333,0.0,0.020833333,0.0,0.0,8,2,5,6,1,0,0,0
665,0.0,0.0,25.0,510.38,0.007692308,0.023076923,0.0,0.0,10,2,2,2,1,0,0,0
666,0.0,0.0,20.0,453.625,0.0,0.0010582010000000002,0.0,0.0,3,2,2,1,2,1,1,0
667,0.0,0.0,20.0,1298.0,0.0,0.018666666999999998,40.76128,0.0,3,2,2,3,2,1,0,0
668,0.0,0.0,4.0,118.25,0.0,0.016666667,0.0,0.0,12,3,2,3,2,1,0,0
669,0.0,0.0,7.0,212.0,0.028571429,0.028571429,0.0,0.4,5,3,3,5,1,0,0,0
670,0.0,0.0,37.0,2323.166667,0.010810811000000002,0.018198198,0.0,0.0,11,1,2,4,2,0,0,0
671,1.0,12.0,5.0,96.0,0.028571429,0.042857143,0.0,0.0,9,3,2,7,4,0,1,0
672,0.0,0.0,4.0,41.0,0.05,0.1,0.0,0.0,3,3,2,2,1,0,0,0
673,0.0,0.0,9.0,117.0,0.0,0.016666667,0.0,0.0,5,2,2,1,5,1,1,0
674,0.0,0.0,3.0,50.4,0.0,0.0,92.97624144,0.0,10,2,2,7,2,0,1,1
675,0.0,0.0,42.0,651.665,0.028787879,0.060270563,0.0,0.0,8,1,1,1,3,0,1,0
676,0.0,0.0,3.0,73.0,0.0,0.066666667,0.0,0.0,3,2,4,1,7,0,0,0
677,0.0,0.0,20.0,758.75,0.0,0.02,38.26667925,0.0,11,2,2,8,3,0,0,1
678,0.0,0.0,46.0,987.1190475999999,0.004081633,0.012244898,22.25592956,0.0,9,2,2,8,4,0,0,1
679,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.2,5,2,2,6,1,0,0,0
680,0.0,0.0,12.0,239.75,0.0,0.005128205,0.0,0.4,5,2,4,1,5,1,0,0
681,0.0,0.0,19.0,283.5,0.0,0.010526316,0.0,0.8,5,2,4,1,6,0,0,0
682,0.0,0.0,4.0,65.0,0.0,0.05,0.0,0.0,3,2,4,3,1,0,0,0
683,0.0,0.0,28.0,866.0,0.0,0.02183908,0.0,0.0,3,2,2,4,1,0,0,0
684,0.0,0.0,24.0,308.86355310000005,0.0,0.028030303,0.0,0.0,3,2,6,2,2,0,0,0
685,1.0,0.0,14.0,101.0,0.13125,0.16875,0.0,0.6,5,3,2,1,13,0,0,0
686,0.0,0.0,7.0,278.75,0.028571429,0.042857143,0.0,0.0,12,3,2,1,20,1,0,0
687,0.0,0.0,4.0,464.66666669999995,0.0,0.025,0.0,0.6,5,3,2,1,1,0,0,0
688,0.0,0.0,1.0,56.5,0.0,0.1,0.0,0.0,11,2,2,3,3,0,0,0
689,1.0,0.0,59.0,1125.904762,0.0,0.014043584,0.0,0.0,12,3,2,3,2,0,0,0
690,0.0,0.0,4.0,24.0,0.0,0.028571429,0.0,0.0,11,2,2,1,3,0,1,0
691,0.0,0.0,19.0,1138.7936359999999,0.0,0.0070175440000000006,0.0,0.0,8,2,4,3,2,0,0,0
692,0.0,0.0,82.0,3247.433333,0.002439024,0.012804878,0.0,0.0,11,2,2,1,2,0,0,0
693,0.0,0.0,15.0,221.0,0.0,0.035555556,0.0,0.0,5,2,4,1,1,0,0,0
694,0.0,0.0,10.0,347.0,0.0,0.022222222000000003,0.0,0.0,5,1,1,1,1,0,1,0
695,0.0,0.0,137.0,7012.266795999999,0.008321168,0.01964546,0.0,0.0,11,1,1,1,10,0,1,1
696,0.0,0.0,50.0,1232.02684,0.0,0.0016666670000000001,173.4697917,0.0,5,2,2,9,2,1,0,1
697,0.0,0.0,4.0,111.66666670000001,0.0,0.028571429,0.0,0.0,5,3,2,4,5,0,0,0
698,0.0,0.0,34.0,2348.8125,0.02,0.055166667,0.0,0.0,12,2,2,3,1,0,0,0
699,0.0,0.0,4.0,72.4,0.1,0.125,0.0,0.0,7,1,1,3,3,0,0,0
700,0.0,0.0,3.0,74.0,0.0,0.022222222000000003,0.0,0.0,5,3,2,2,2,0,1,0
701,6.0,75.0,312.0,13379.36658,0.0027692309999999996,0.014969192,8.055833997999999,0.0,12,2,2,4,2,0,0,0
702,0.0,0.0,128.0,6483.0804,0.0033078879999999997,0.012517823999999999,3.83397413,0.0,11,2,2,2,1,0,1,0
703,1.0,0.0,3.0,67.66666667,0.0,0.04,0.0,0.0,12,8,13,9,20,2,0,0
704,2.0,13.0,13.0,200.25,0.02,0.03,0.0,0.0,12,2,2,7,1,0,1,0
705,0.0,0.0,23.0,721.1833333,0.0,0.008,0.0,0.0,9,1,1,1,2,1,0,0
706,0.0,0.0,2.0,14.0,0.0,0.1,0.0,0.0,5,2,2,1,1,0,0,0
707,0.0,0.0,8.0,719.2,0.058333333,0.067708333,0.0,0.0,11,3,2,3,13,0,0,0
708,0.0,0.0,12.0,321.8333333,0.015384615,0.034615385,0.0,0.4,5,2,2,5,1,0,0,0
709,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,7,1,1,3,1,0,0,0
710,0.0,0.0,33.0,3506.166667,0.0,0.025,0.0,0.0,3,1,1,1,1,0,1,0
711,0.0,0.0,2.0,291.0,0.0,0.04,0.0,0.0,5,2,2,7,3,1,0,0
712,0.0,0.0,6.0,99.0,0.066666667,0.083333333,0.0,0.2,5,2,2,2,2,0,0,0
713,0.0,0.0,7.0,82.75,0.028571429,0.085714286,0.0,0.0,11,2,2,7,3,0,0,0
714,0.0,0.0,10.0,262.6666667,0.02,0.08,0.0,0.0,5,1,1,1,3,0,0,0
715,0.0,0.0,84.0,3646.083333,0.006896551999999999,0.016803503,66.57412378,0.0,11,2,2,4,2,0,0,0
716,0.0,0.0,5.0,375.0,0.0,0.04,0.0,0.0,11,1,1,3,10,0,1,0
717,0.0,0.0,48.0,832.0833332999999,0.038478261,0.064782609,0.0,0.0,12,3,2,1,3,0,0,0
718,0.0,0.0,22.0,584.5,0.009090909,0.036363636,0.0,0.0,5,4,1,9,4,0,0,0
719,0.0,0.0,7.0,262.375,0.00952381,0.026984127000000004,0.0,0.0,5,1,1,1,6,0,0,0
720,0.0,0.0,29.0,867.9915152000001,0.012903226,0.019354839,0.0,0.0,9,3,2,3,4,0,0,0
721,0.0,0.0,8.0,129.0,0.033333333,0.072222222,0.0,0.0,5,3,2,3,3,0,0,0
722,3.0,186.5,51.0,2921.902778,0.013661201999999999,0.02989071,8.339171985,0.0,11,4,2,7,1,0,1,1
723,0.0,0.0,146.0,2650.780526,0.0,0.011184211000000001,0.0,0.0,10,4,1,1,2,0,1,0
724,0.0,0.0,4.0,599.0,0.0,0.011111111000000002,0.0,0.0,8,3,2,3,5,1,1,0
725,0.0,0.0,12.0,871.5,0.015384615,0.030769231,0.0,0.0,11,2,2,9,3,0,0,0
726,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,9,1,1,2,2,0,0,0
727,0.0,0.0,28.0,643.875,0.0,0.003571429,0.0,0.6,5,2,4,1,2,1,0,0
728,0.0,0.0,12.0,900.5,0.011538462,0.026923077000000004,0.0,0.0,11,2,2,4,6,0,0,0
729,0.0,0.0,91.0,4157.633333,0.01,0.028013468,0.0,0.0,7,2,2,1,13,0,0,0
730,0.0,0.0,81.0,3197.755638,0.01,0.021511082999999997,0.0,0.0,11,3,2,4,10,0,1,0
731,1.0,125.0,12.0,332.0,0.0,0.023076923,0.0,0.0,5,2,2,4,4,0,0,0
732,0.0,0.0,31.0,453.0,0.0,0.037634409,0.0,0.0,5,2,2,1,1,0,0,0
733,0.0,0.0,41.0,492.6833333000001,0.0,0.003571429,0.0,0.0,5,3,2,1,2,0,1,0
734,0.0,0.0,11.0,269.96,0.0,0.006666666999999999,0.0,0.0,7,3,2,3,4,0,0,0
735,0.0,0.0,3.0,66.4,0.0,0.04,0.0,0.0,10,1,1,4,3,0,1,0
736,0.0,0.0,22.0,987.6,0.009090909,0.015151515,0.0,0.0,10,2,2,1,4,0,1,0
737,0.0,0.0,13.0,161.8666667,0.0,0.010526316,0.0,0.0,8,2,2,3,5,1,1,0
738,2.0,13.0,81.0,1719.375714,0.004494382,0.009737828,6.49444108,0.0,10,1,1,6,2,0,1,0
739,0.0,0.0,15.0,436.0,0.013333333000000001,0.08666666699999999,0.0,0.8,5,2,2,1,3,0,0,0
740,7.0,393.325,34.0,1352.816503,0.009406495,0.033988025,5.816167973,0.0,5,2,2,6,2,0,0,0
741,0.0,0.0,7.0,98.33333333,0.028571429,0.032653061000000004,0.0,0.0,5,1,1,1,3,0,0,0
742,0.0,0.0,87.0,4403.382777000001,0.0029411759999999998,0.011552301999999999,0.0,0.0,12,2,2,6,2,0,0,0
743,0.0,0.0,23.0,1954.4,0.0,0.006666666999999999,15.13596148,0.0,8,2,2,3,2,0,0,0
744,0.0,0.0,13.0,277.0,0.0,0.015384615,0.0,0.0,11,4,1,1,8,0,0,0
745,1.0,51.0,68.0,3008.124108,0.007142857,0.016727891,46.53017511,0.0,3,2,2,1,1,0,0,0
746,0.0,0.0,5.0,116.0,0.0,0.04,0.0,0.0,3,2,5,1,1,0,0,0
747,0.0,0.0,15.0,275.5,0.0044444440000000005,0.031111111,0.0,0.0,11,2,2,3,2,0,0,0
748,2.0,19.75,37.0,1118.987027,0.003252033,0.018958927,0.0,0.0,11,2,2,1,2,0,1,0
749,0.0,0.0,13.0,187.0,0.0,0.0,0.0,0.0,9,2,5,4,1,0,0,0
750,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,1,3,0,0,0
751,0.0,0.0,45.0,1594.283333,0.0,0.015227273000000001,45.4316713,0.0,3,2,2,1,2,0,1,1
752,0.0,0.0,21.0,881.35,0.0,0.008641975,23.42271616,0.0,7,2,4,1,2,0,0,0
753,0.0,0.0,17.0,445.0,0.047058824000000006,0.062745098,0.0,0.0,3,2,2,6,1,0,0,0
754,0.0,0.0,137.0,5588.185426,0.000729167,0.026320008,6.898232461,0.0,11,2,2,1,3,0,0,1
755,0.0,0.0,18.0,481.4,0.068518519,0.09160493800000001,0.0,0.0,8,3,2,3,3,0,0,0
756,0.0,0.0,2.0,55.0,0.0,0.05,0.0,0.4,5,3,2,1,13,0,0,0
757,0.0,0.0,27.0,889.0,0.021428571,0.067857143,0.0,0.0,5,4,1,3,3,0,0,0
758,0.0,0.0,14.0,243.83333330000002,0.0,0.011764706000000002,0.0,0.0,5,2,4,2,2,1,0,0
759,0.0,0.0,25.0,4207.666667,0.008333333,0.020833333,0.0,0.0,5,2,2,3,13,0,1,0
760,0.0,0.0,20.0,973.5833332999998,0.00952381,0.016190476000000002,0.0,0.0,5,2,2,3,4,0,1,0
761,0.0,0.0,40.0,952.9666667000001,0.0016666670000000001,0.016666667,0.0,0.0,3,1,1,2,2,0,0,0
762,1.0,38.0,10.0,311.0,0.018181818,0.036363636,0.0,0.0,5,2,10,2,4,0,1,0
763,7.0,286.0833333,68.0,3147.245589,0.013684211000000002,0.026801619,1.5978034680000002,0.0,12,1,1,1,2,0,0,1
764,0.0,0.0,18.0,434.58333330000005,0.011764706000000002,0.011764706000000002,0.0,0.0,12,3,2,1,2,0,0,0
765,2.0,118.75,21.0,398.0,0.006896551999999999,0.02183908,0.0,0.0,12,2,2,4,2,1,0,0
766,0.0,0.0,23.0,462.26785710000007,0.0,0.004347826,0.0,0.0,11,1,1,1,10,0,1,0
767,0.0,0.0,4.0,288.4333333,0.0,0.0125,0.0,0.0,8,1,1,4,2,0,0,0
768,2.0,63.5,118.0,5250.891667,0.001626016,0.014905149,0.0,0.0,11,2,2,1,2,0,1,0
769,0.0,0.0,3.0,50.2,0.0,0.066666667,0.0,0.0,9,2,2,1,13,0,0,0
770,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3,2,1,20,0,0,0
771,0.0,0.0,24.0,1282.953333,0.034782609,0.049565217,0.0,0.0,11,2,2,4,1,0,1,0
772,0.0,0.0,61.0,3773.3,0.005714286,0.025021645,22.37276151,0.0,10,2,2,9,3,0,0,1
773,0.0,0.0,4.0,1440.0,0.0,0.05,0.0,0.8,5,2,2,5,1,0,0,0
774,0.0,0.0,15.0,658.75,0.0,0.011111111000000002,0.0,0.0,11,3,2,6,2,1,0,0
775,0.0,0.0,39.0,1379.5,0.006349206,0.027777778,0.0,0.0,5,2,5,2,4,0,0,0
776,0.0,0.0,18.0,297.5,0.031578947,0.040350877,0.0,0.0,10,2,2,3,4,0,0,0
777,2.0,125.0,16.0,485.83333330000005,0.0,0.0022222220000000003,0.0,0.0,3,2,2,7,2,1,1,0
778,0.0,0.0,23.0,766.25,0.008333333,0.025,24.07951908,0.0,12,1,1,2,8,0,1,1
779,0.0,0.0,10.0,145.04,0.0,0.023333332999999998,0.0,0.0,11,4,2,4,1,0,0,0
780,0.0,0.0,13.0,474.83333330000005,0.0,0.00625,0.0,0.0,3,3,2,1,1,0,0,0
781,1.0,0.0,35.0,1557.166667,0.005555556,0.024074073999999997,0.0,0.0,5,2,4,3,3,0,0,0
782,0.0,0.0,23.0,297.3,0.013636364,0.037207792,10.95661974,0.0,9,2,2,3,1,0,0,1
783,1.0,88.0,114.0,3772.405525,0.0,0.001680672,42.41914286,0.0,5,2,2,2,14,0,1,1
784,0.0,0.0,61.0,2440.473611,0.00625,0.014867423999999999,12.58179402,0.0,11,3,2,9,2,0,1,0
785,0.0,0.0,4.0,67.0,0.0,0.05,0.0,0.6,5,2,4,1,3,0,0,0
786,0.0,0.0,11.0,689.9916667,0.0,0.026666667,0.0,0.0,11,3,2,3,6,0,0,0
787,0.0,0.0,27.0,1285.583333,0.0,0.006896551999999999,14.67222588,0.0,12,2,2,8,2,0,0,1
788,0.0,0.0,17.0,887.8333332999998,0.00625,0.040625,0.0,0.0,5,2,4,3,3,0,0,0
789,0.0,0.0,28.0,690.9583332999999,0.0,0.022857142999999996,0.0,0.0,11,2,2,6,2,0,1,0
790,0.0,0.0,5.0,244.7,0.011111111000000002,0.033333333,0.0,0.0,11,2,2,4,1,0,1,0
791,0.0,0.0,34.0,4656.8003659999995,0.006306305999999999,0.038438438,5.185457275,0.0,5,2,2,1,2,0,0,0
792,0.0,0.0,3.0,52.4,0.0,0.04,0.0,0.0,9,2,2,3,5,1,0,0
793,3.0,1083.0,14.0,2230.5,0.0,0.011764706000000002,0.0,0.0,12,2,2,1,2,0,0,0
794,0.0,0.0,2.0,7.0,0.0,0.1,0.0,0.8,5,1,1,1,3,0,0,0
795,0.0,0.0,5.0,161.5,0.0,0.02,0.0,0.0,5,3,2,4,2,0,1,0
796,0.0,0.0,13.0,288.7133333,0.0,0.0035885170000000003,0.0,0.0,9,3,2,4,3,1,0,0
797,0.0,0.0,22.0,402.5,0.047619048,0.059047619,0.0,0.8,5,3,2,1,13,0,0,0
798,0.0,0.0,4.0,25.0,0.05,0.1,0.0,0.0,5,3,2,3,3,0,0,0
799,0.0,0.0,8.0,188.3,0.0,0.014285714,12.15713406,0.0,9,2,2,1,4,0,0,0
800,5.0,161.5,64.0,3757.079762,0.012254902,0.022009803999999997,18.88360212,0.0,11,1,2,6,2,0,0,0
801,0.0,0.0,21.0,1003.0,0.0,0.008333333,0.0,0.0,3,2,4,1,1,0,0,0
802,0.0,0.0,2.0,135.0,0.0,0.1,0.0,0.0,3,1,1,1,2,0,0,0
803,0.0,0.0,98.0,2138.4812629999997,0.0018867920000000002,0.017985395,0.12967689300000002,0.0,7,2,5,3,2,0,1,0
804,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,2,2,5,13,0,0,0
805,0.0,0.0,9.0,1331.0,0.022222222000000003,0.04444444400000001,0.0,0.6,5,2,2,3,1,0,0,0
806,0.0,0.0,22.0,512.05,0.04375,0.075277778,0.0,0.6,5,1,1,3,2,0,0,0
807,0.0,0.0,5.0,109.5,0.08,0.093333333,0.0,0.4,5,3,2,1,13,0,0,0
808,3.0,201.4,51.0,1693.6333329999998,0.0037037040000000004,0.014814815,11.27445733,0.0,11,2,6,1,2,0,0,0
809,0.0,0.0,7.0,1749.0,0.047619048,0.104761905,0.0,0.0,12,2,2,1,2,0,0,0
810,0.0,0.0,190.0,3679.128882,0.0,0.005951258,8.421921428,0.0,12,2,2,7,3,0,0,0
811,0.0,0.0,11.0,814.5,0.0,0.01,0.0,0.0,3,1,1,1,2,1,0,0
812,0.0,0.0,518.0,11976.72135,3.8299999999999996e-05,0.003837261,0.0,0.0,10,4,2,9,2,0,0,0
813,0.0,0.0,54.0,4749.25,0.0049382720000000005,0.029938272000000002,8.285119366,0.0,10,2,2,8,1,0,1,1
814,0.0,0.0,26.0,694.3,0.023076923,0.036410256,0.0,0.0,3,3,2,2,3,0,1,0
815,0.0,0.0,7.0,94.33333333,0.0,0.028571429,0.0,0.0,5,2,5,2,3,0,0,0
816,1.0,17.0,8.0,549.0,0.022222222000000003,0.04444444400000001,0.0,0.6,5,1,1,6,3,0,0,0
817,1.0,0.0,5.0,85.6,0.011111111000000002,0.046666667,0.0,0.0,6,3,2,6,2,0,0,0
818,2.0,16.2,33.0,770.1071795,0.005405405,0.016216216000000002,0.0,0.0,10,3,2,1,5,0,0,0
819,0.0,0.0,39.0,537.0,0.005128205,0.011965812,0.0,0.0,5,4,2,3,13,0,0,0
820,0.0,0.0,8.0,95.0,0.025,0.058333333,0.0,0.0,12,2,4,7,1,0,0,0
821,0.0,0.0,14.0,424.33333330000005,0.0,0.007142857,0.0,0.0,12,2,2,2,13,0,0,0
822,0.0,0.0,29.0,1199.916667,0.0,0.008888889,23.66358807,0.0,7,3,2,3,4,0,0,0
823,0.0,0.0,2.0,65.4,0.0,0.1,0.0,0.0,7,2,2,9,13,0,1,0
824,1.0,5.5,227.0,3818.308629,0.007264957,0.018863427,0.15482125300000002,0.0,10,2,2,1,13,0,0,0
825,0.0,0.0,10.0,182.16666669999998,0.0,0.018181818,0.0,0.4,5,3,2,1,1,0,0,0
826,0.0,0.0,6.0,44.33333333,0.025,0.094444444,0.0,0.0,11,1,1,1,2,0,0,0
827,2.0,5.0,107.0,2589.881537,0.010601563999999999,0.019627539,0.0,0.0,12,3,2,4,2,0,0,0
828,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,3,2,1,3,0,0,0
829,1.0,0.0,45.0,1582.75,0.043478261,0.050821255999999995,54.17976426,0.4,2,3,2,1,1,0,0,0
830,0.0,0.0,39.0,1157.416667,0.010833333,0.04571428599999999,0.0,0.0,12,2,2,4,1,0,1,0
831,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2,4,3,3,0,0,0
832,0.0,0.0,22.0,399.8,0.019047619,0.038095238,0.0,0.0,3,1,5,7,1,0,0,0
833,0.0,0.0,37.0,511.16666669999995,0.018018018,0.036936937,0.0,1.0,5,2,2,1,13,0,1,0
834,0.0,0.0,81.0,4284.422619,0.002298851,0.022822804,2.647620068,0.0,12,1,1,6,2,0,1,1
835,0.0,0.0,19.0,1227.0,0.0,0.017391304,0.0,0.0,5,3,2,1,4,0,0,0
836,0.0,0.0,33.0,1356.458333,0.0,0.020833333,0.0,0.0,11,2,2,1,10,0,1,0
837,1.0,35.0,19.0,461.05,0.016666667,0.026190476,16.33942857,0.0,3,3,2,1,1,0,0,0
838,0.0,0.0,5.0,20.2,0.18,0.18666666699999998,0.0,0.0,8,3,2,4,20,0,0,0
839,0.0,0.0,3.0,18.0,0.1,0.111111111,0.0,0.0,11,3,2,2,13,0,0,0
840,0.0,0.0,12.0,197.0,0.0,0.0375,0.0,0.0,11,2,2,1,2,1,0,0
841,0.0,0.0,29.0,605.6722222,0.0034482759999999997,0.025517241,0.0,0.8,5,3,2,3,6,0,0,0
842,2.0,1529.2,23.0,2128.704568,0.005714286,0.020425941,16.19731984,0.0,10,2,2,2,20,0,0,0
843,1.0,90.0,95.0,3346.501984,0.00211827,0.018655903999999997,5.932009012999999,0.0,11,3,2,2,2,0,0,1
844,0.0,0.0,2.0,42.0,0.05,0.15,0.0,0.4,2,2,2,1,4,0,0,0
845,0.0,0.0,26.0,536.0,0.0074074069999999995,0.012345678999999998,0.0,0.0,5,2,2,1,4,0,0,0
846,0.0,0.0,13.0,231.5,0.015384615,0.046153846,0.0,0.0,5,1,1,3,4,0,0,0
847,5.0,155.56666669999998,44.0,1993.3966670000002,0.01254902,0.041246499,4.107661192,0.0,9,2,2,4,1,0,0,0
848,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2,2,5,2,0,1,0
849,0.0,0.0,8.0,170.25,0.0,0.02,0.0,0.0,11,2,2,3,2,0,0,0
850,0.0,0.0,49.0,1179.014103,0.0,0.001923077,0.0,0.0,5,2,2,3,2,1,0,0
851,0.0,0.0,3.0,96.5,0.0,0.022222222000000003,0.0,0.0,3,1,1,1,3,0,1,0
852,2.0,23.75,193.0,6784.671131,0.004931973,0.021157516,0.0,0.0,11,2,2,7,2,0,1,1
853,0.0,0.0,96.0,2857.712454,0.0023936170000000002,0.019742908,0.0,0.0,11,3,2,1,6,0,1,0
854,0.0,0.0,13.0,417.0,0.0,0.018181818,72.788,0.4,5,1,1,1,3,1,0,1
855,0.0,0.0,114.0,2139.156647,0.0,0.009414895,0.0,0.0,11,2,2,3,2,0,0,0
856,0.0,0.0,11.0,362.6,0.0,0.004761905,0.0,0.0,9,2,2,2,4,0,0,0
857,0.0,0.0,3.0,45.33333333,0.0,0.0125,0.0,0.0,5,3,2,4,4,0,1,0
858,0.0,0.0,6.0,95.5,0.0,0.033333333,0.0,0.0,3,2,2,7,13,0,1,0
859,4.0,199.5,87.0,4984.542857,0.00326087,0.02113009,0.0,0.0,11,2,2,3,2,0,0,0
860,0.0,0.0,59.0,3036.4,0.0,0.021186441,0.0,0.0,3,2,2,6,13,0,1,0
861,0.0,0.0,26.0,783.5,0.007692308,0.013461538,0.0,0.0,5,1,2,4,15,0,1,0
862,1.0,0.0,15.0,406.575,0.019047619,0.032380952000000005,0.0,0.0,3,3,2,3,2,0,0,0
863,0.0,0.0,2.0,247.0,0.0,0.1,0.0,0.0,5,1,1,1,1,0,0,0
864,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3,2,1,1,0,0,0
865,0.0,0.0,19.0,1263.333333,0.011764706000000002,0.023529412000000003,60.34235294,0.6,5,2,2,1,3,0,0,1
866,0.0,0.0,17.0,586.1,0.0,0.011111111000000002,0.0,0.0,8,3,2,7,13,0,0,0
867,0.0,0.0,19.0,723.4833332999999,0.0035087720000000003,0.022807018,17.68865669,0.0,7,2,2,2,2,0,0,0
868,4.0,32.0,4.0,46.0,0.0,0.022222222000000003,0.0,0.0,9,1,1,1,5,1,0,0
869,5.0,2195.3,21.0,378.4,0.02962963,0.030864198,0.0,0.0,7,1,1,3,1,0,0,0
870,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,5,2,4,1,6,0,0,0
871,0.0,0.0,5.0,354.9,0.0,0.06,0.0,0.0,9,2,2,5,1,0,0,0
872,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,1,1,3,3,0,0,0
873,0.0,0.0,13.0,143.0,0.1,0.138461538,0.0,0.4,5,3,2,1,13,0,0,0
874,0.0,0.0,32.0,892.9166667000002,0.005714286,0.011428571,0.0,0.0,5,2,2,1,5,1,1,0
875,3.0,60.5,74.0,3105.365207,0.015789473999999998,0.022261905,0.0,0.0,11,1,2,5,2,0,0,0
876,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,8,1,3,0,0,0
877,0.0,0.0,7.0,137.6,0.0,0.0375,0.0,0.0,8,3,2,1,5,1,0,0
878,0.0,0.0,11.0,496.0,0.018181818,0.063636364,0.0,0.0,12,3,12,2,3,0,0,0
879,0.0,0.0,5.0,109.0,0.08,0.1,0.0,0.0,5,3,2,3,3,0,1,0
880,0.0,0.0,114.0,3488.070803,8.14e-05,0.022685492,5.698711042999999,0.0,11,2,2,3,2,0,0,0
881,0.0,0.0,13.0,355.1666667,0.015384615,0.056410256,0.0,0.0,11,3,2,3,3,0,0,0
882,0.0,0.0,20.0,451.9333333000001,0.014285714,0.020634921,0.0,0.4,5,3,2,1,2,0,0,0
883,0.0,0.0,6.0,62.0,0.133333333,0.166666667,0.0,0.0,5,3,2,2,3,0,0,0
884,0.0,0.0,3.0,112.0,0.0,0.033333333,0.0,0.0,12,1,1,2,2,0,0,0
885,0.0,0.0,101.0,5276.594443999999,0.0,0.005545073,17.53927855,0.0,12,2,2,6,2,0,1,0
886,0.0,0.0,3.0,25.2,0.0,0.0,0.0,0.0,10,3,2,1,20,0,0,0
887,0.0,0.0,14.0,460.0,0.0,0.014285714,0.0,0.0,5,2,2,3,2,0,0,0
888,0.0,0.0,6.0,165.5,0.0,0.033333333,0.0,0.0,5,3,2,1,4,0,0,0
889,3.0,67.0,44.0,1489.144444,0.004081633,0.014693878,0.0,0.0,3,3,2,6,1,0,1,0
890,0.0,0.0,19.0,483.58333330000005,0.021052632,0.025789474,0.0,0.2,5,1,1,4,3,0,0,0
891,0.0,0.0,16.0,824.2291667000001,0.0,0.045138889,0.0,0.0,12,2,2,3,2,0,0,1
892,0.0,0.0,8.0,186.0,0.0,0.04444444400000001,0.0,0.0,12,2,2,1,10,0,0,0
893,0.0,0.0,4.0,313.8,0.0,0.05,14.53547145,0.0,7,2,6,3,5,0,0,0
894,0.0,0.0,68.0,746.8,0.0029411759999999998,0.011470588,0.0,0.0,5,2,2,1,13,0,0,0
895,0.0,0.0,32.0,556.6,0.014583333,0.039583333,0.0,0.0,3,2,2,3,1,0,0,0
896,0.0,0.0,11.0,877.9166667000002,0.0,0.043636364000000004,0.0,0.0,11,1,1,4,2,1,0,0
897,0.0,0.0,28.0,728.9791667000001,0.029761905,0.032959184,0.0,0.0,11,1,1,3,2,0,0,0
898,1.0,11.0,29.0,277.35,0.0,0.021904762,0.0,0.0,9,3,2,9,5,0,0,0
899,0.0,0.0,10.0,154.5,0.0,0.01,0.0,0.2,5,2,2,3,13,1,0,0
900,6.0,521.9791667,27.0,733.2871212,0.02020202,0.031564383,0.0,0.0,11,2,2,7,2,0,0,0
901,0.0,0.0,42.0,2084.479524,0.004761905,0.014920635,0.0,0.0,10,1,1,1,2,0,0,0
902,0.0,0.0,14.0,536.0,0.0,0.01025641,0.0,0.0,12,1,1,3,10,0,0,0
903,1.0,0.0,3.0,14.0,0.0,0.033333333,0.0,0.0,9,2,7,7,2,1,1,0
904,0.0,0.0,11.0,183.5,0.0,0.018181818,0.0,0.0,5,2,2,1,4,1,1,0
905,0.0,0.0,41.0,678.4833332999999,0.0,0.032173913,13.57270341,0.0,10,4,1,3,1,0,0,1
906,0.0,0.0,11.0,191.0,0.0,0.018181818,0.0,0.0,5,2,2,2,4,1,1,0
907,0.0,0.0,7.0,139.5,0.0,0.028571429,0.0,0.0,5,3,2,3,2,0,0,0
908,0.0,0.0,48.0,805.0992978999999,0.0,0.031196581,8.781144231,0.0,5,2,2,1,2,0,0,0
909,2.0,438.7,53.0,1692.6941550000001,0.012068966,0.022197723,0.0,0.0,8,3,2,4,1,0,0,0
